SITE,PLOT,TREAT,SPP,DBH_CM,CANOPY,B_TYPE,MAX_B_WIDTH,STEM_TYPE,CLUMP_TYPE,BROW_INDEX,DIV,HEIGHT_M
STEESE,26_2,2,SALIX,0.15,0,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.48,0,N,0,CLUMP,,NA,d,0.5
STEESE,26_2,2,SALIX,0.33,100,N,0,CLUMP,,NA,d,0.5
STEESE,26_2,2,SALIX,0.33,0,N,0,CLUMP,,NA,d,0.3
STEESE,26_2,2,SALIX,0.23,100,N,0,CLUMP,,NA,d,0.3
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,END,NA,d,0.1
STEESE,26_2,2,POTR,0.33,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,ALCR,0.23,100,N,0,IND,,0,d,0.2
STEESE,26_2,2,SALIX,0.23,90,N,0,IND,,0,d,0.5
STEESE,26_2,2,SALIX,0.23,90,N,0,IND,,0,d,0.3
STEESE,26_2,2,POTR,0.41,100,N,0,IND,,0,d,0.5
STEESE,26_2,2,PIME,0.56,95,N,0,IND,,0,c,0.3
STEESE,26_2,2,SALIX,0.64,20,N,0,IND,,0,d,0.6
STEESE,26_2,2,POTR,0.48,80,N,0,IND,,0,d,1.7
STEESE,26_2,2,POTR,0.41,80,N,0,IND,,0,d,1.8
STEESE,26_2,2,POTR,0.33,80,N,0,IND,,0,d,1.8
STEESE,26_2,2,BENE,1.19,80,N,0,IND,,0,d,2.7
STEESE,26_2,2,POTR,0.23,75,N,0,IND,,0,d,1.8
STEESE,26_2,2,POTR,0.33,75,N,0,IND,,0,d,1.7
STEESE,26_2,2,BENE,0.79,95,N,0,IND,,0,d,2.1
STEESE,26_2,2,SALIX,0.97,95,N,0,IND,,0,d,2.4
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,START,0,d,0.1
STEESE,26_2,2,SALIX,0.23,0,N,0,CLUMP,END,NA,d,0.3
STEESE,26_2,2,SALIX,0.33,30,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.23,5,N,0,IND,,0,d,0.2
STEESE,26_2,2,POTR,0.23,100,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.08,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,POTR,0.08,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.33,10,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.15,100,N,0,CLUMP,START,0,d,0.1
STEESE,26_2,2,SALIX,0.08,0,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.15,0,N,0,CLUMP,END,NA,d,0.1
STEESE,26_2,2,SALIX,0.15,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.08,90,N,0,CLUMP,START,0,d,0.1
STEESE,26_2,2,SALIX,0.15,0,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.23,0,N,0,CLUMP,,NA,d,0.3
STEESE,26_2,2,SALIX,0.15,100,N,0,CLUMP,END,NA,d,0.3
STEESE,26_2,2,POTR,0.08,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,IND,,0,d,0
STEESE,26_2,2,PIME,0.33,100,N,0,IND,,0,c,0.3
STEESE,26_2,2,BENE,0.64,90,N,0,IND,,0,d,1.8
STEESE,26_2,2,BENE,0.33,60,N,0,IND,,0,d,1.7
STEESE,26_2,2,BENE,0.15,60,N,0,IND,,0,d,1.7
STEESE,26_2,2,BENE,1.27,75,N,0,IND,,0,d,3
STEESE,26_2,2,POTR,0.23,75,N,0,IND,,0,d,1.8
STEESE,26_2,2,POTR,0.33,75,N,0,IND,,0,d,1.7
STEESE,26_2,2,SALIX,0.23,60,N,0,IND,,0,d,1.7
STEESE,26_2,2,SALIX,0.33,50,N,0,IND,,0,d,1.7
STEESE,26_2,2,SALIX,0.33,5,N,0,IND,,0,d,0.3
STEESE,26_2,2,PIME,0.15,100,N,0,CLUMP,START,0,c,0.1
STEESE,26_2,2,PIME,1.04,95,N,0,CLUMP,END,NA,c,0.8
STEESE,26_2,2,PIME,0.56,95,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.64,100,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.15,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.41,95,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.79,95,N,0,IND,,0,c,0.5
STEESE,26_2,2,PIME,0.23,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.64,45,N,0,IND,,0,c,0.6
STEESE,26_2,2,PIME,0.56,100,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.08,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.15,100,N,0,CLUMP,START,0,c,0.1
STEESE,26_2,2,PIME,0.15,100,N,0,CLUMP,,NA,c,0.1
STEESE,26_2,2,PIME,0.79,95,N,0,CLUMP,END,NA,c,0.5
STEESE,26_2,2,PIME,0.64,100,N,0,IND,,0,c,0.5
STEESE,26_2,2,PIME,0.33,95,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.33,95,N,0,IND,,0,c,0.3
STEESE,26_2,2,POTR,0.48,90,N,0,IND,,0,d,0.5
STEESE,26_2,2,PIME,0.33,95,N,0,IND,,0,c,0.2
STEESE,26_2,2,SALIX,0.48,10,N,0,IND,,0,d,0.5
STEESE,26_2,2,SALIX,0.64,15,N,0,IND,,0,d,0.6
STEESE,26_2,2,SALIX,0.33,0,N,0,CLUMP,START,0,d,0.3
STEESE,26_2,2,SALIX,0.15,100,N,0,CLUMP,END,NA,d,0.2
STEESE,26_2,2,SALIX,0.41,0,N,0,CLUMP,START,0,d,0.5
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,END,NA,d,0.1
STEESE,26_2,2,SALIX,0.23,90,N,0,IND,,0,d,0.2
STEESE,26_2,2,SALIX,0.15,100,N,0,IND,,0,d,0.2
STEESE,26_2,2,SALIX,0.15,100,N,0,IND,,0,d,0.2
STEESE,26_2,2,SALIX,0.33,0,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.41,80,N,0,IND,,0,d,0.5
STEESE,26_2,2,SALIX,0.33,30,N,0,CLUMP,START,0,d,0.5
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,,NA,d,0
STEESE,26_2,2,SALIX,0.15,100,N,0,CLUMP,END,NA,d,0.1
STEESE,26_2,2,SALIX,0.41,70,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.23,90,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.64,5,N,0,CLUMP,START,0,d,0.8
STEESE,26_2,2,SALIX,0.41,20,N,0,CLUMP,,NA,d,0.6
STEESE,26_2,2,SALIX,0.23,0,N,0,CLUMP,,NA,d,0.3
STEESE,26_2,2,SALIX,0.23,0,N,0,CLUMP,,NA,d,0.3
STEESE,26_2,2,SALIX,0.15,100,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.15,0,N,0,CLUMP,,NA,d,0.2
STEESE,26_2,2,SALIX,0.33,0,N,0,CLUMP,,NA,d,0.5
STEESE,26_2,2,SALIX,0.08,0,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.23,0,N,0,CLUMP,,NA,d,0.3
STEESE,26_2,2,SALIX,0.56,70,N,0,CLUMP,END,NA,d,0.9
STEESE,26_2,2,POTR,0.23,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,POTR,0.86,90,N,0,IND,,0,d,1.1
STEESE,26_2,2,PIME,0.15,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.33,100,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.86,95,N,0,IND,,0,c,0.6
STEESE,26_2,2,PIME,0.48,95,N,0,IND,,0,c,0.3
STEESE,26_2,2,POTR,0.41,100,N,0,IND,,0,d,0.3
STEESE,26_2,2,PIME,0.56,95,N,0,IND,,0,c,0.5
STEESE,26_2,2,PIME,0.33,95,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.08,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.15,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.23,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.86,100,N,0,IND,,0,c,0.6
STEESE,26_2,2,PIME,0.71,100,N,0,IND,,0,c,0.3
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,START,0,d,0.1
STEESE,26_2,2,SALIX,0.08,0,N,0,CLUMP,END,NA,d,0.1
STEESE,26_2,2,PIME,0.33,10,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.23,0,N,0,IND,,0,c,0.2
STEESE,26_2,2,SALIX,0.79,95,N,0,IND,,0,d,0.9
STEESE,26_2,2,PIME,0.33,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.48,95,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.33,90,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.15,95,N,0,IND,,0,c,0.1
STEESE,26_2,2,SALIX,0.41,30,N,0,CLUMP,START,0,d,0.2
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.15,50,N,0,CLUMP,END,NA,d,0.1
STEESE,26_2,2,SALIX,0.33,0,N,0,IND,,0,d,0.5
STEESE,26_2,2,PIME,0.08,100,N,0,CLUMP,START,0,c,0.1
STEESE,26_2,2,PIME,0.08,75,N,0,CLUMP,,NA,c,0
STEESE,26_2,2,PIME,0.33,90,N,0,CLUMP,,NA,c,0.1
STEESE,26_2,2,PIME,0.08,100,N,0,CLUMP,END,NA,c,0.1
STEESE,26_2,2,PIME,0.48,90,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.23,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.15,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.23,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.41,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.33,95,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.33,90,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.08,100,N,0,IND,,0,c,0
STEESE,26_2,2,PIME,0.23,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,POTR,0.48,100,N,0,IND,,0,d,0.3
STEESE,26_2,2,PIME,0.23,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.48,100,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.33,95,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.41,90,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.23,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.15,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,POTR,0.33,80,N,0,IND,,0,d,0.3
STEESE,26_2,2,PIME,0.86,95,N,0,CLUMP,START,0,c,0.5
STEESE,26_2,2,PIME,0.33,100,N,0,CLUMP,END,NA,c,0.3
STEESE,26_2,2,POTR,0.23,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,PIME,0.23,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.08,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.08,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.08,100,N,0,IND,,0,c,0
STEESE,26_2,2,SALIX,0.23,20,H,0.16,IND,,0.17,d,0.3
STEESE,26_2,2,POTR,0.71,80,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.23,20,N,0,IND,,0,d,0.2
STEESE,26_2,2,POTR,0.41,100,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.23,90,N,0,IND,,0,d,0.2
STEESE,26_2,2,SALIX,0.33,90,N,0,CLUMP,START,0,d,0.3
STEESE,26_2,2,SALIX,0.33,30,N,0,CLUMP,END,NA,d,0.3
STEESE,26_2,2,SALIX,0.08,50,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,START,0,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.48,15,N,0,CLUMP,,NA,d,0.3
STEESE,26_2,2,SALIX,0.15,0,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.15,90,N,0,CLUMP,END,NA,d,0.1
STEESE,26_2,2,SALIX,0.33,10,N,0,IND,,0,d,0.5
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,START,0,d,0.1
STEESE,26_2,2,SALIX,0.33,0,N,0,CLUMP,END,NA,d,0.6
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,START,0,d,0
STEESE,26_2,2,SALIX,0.08,0,N,0,CLUMP,END,NA,d,0
STEESE,26_2,2,SALIX,0.41,0,N,0,CLUMP,START,0,d,0.5
STEESE,26_2,2,SALIX,0.23,100,N,0,CLUMP,END,NA,d,0.3
STEESE,26_2,2,SALIX,0.15,100,N,0,CLUMP,START,0,d,0.2
STEESE,26_2,2,SALIX,0.15,0,N,0,CLUMP,END,NA,d,0.2
STEESE,26_2,2,SALIX,0.71,80,N,0,IND,,0,d,0.6
STEESE,26_2,2,SALIX,0.71,90,N,0,IND,,0,d,0.6
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,START,0,d,0.1
STEESE,26_2,2,SALIX,0.56,30,N,0,CLUMP,END,NA,d,0.5
STEESE,26_2,2,PIME,0.64,100,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.41,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.08,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.41,95,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.08,100,N,0,CLUMP,START,0,c,0
STEESE,26_2,2,PIME,0.41,100,N,0,CLUMP,,NA,c,0.2
STEESE,26_2,2,PIME,0.15,100,N,0,CLUMP,END,NA,c,0.1
STEESE,26_2,2,PIME,0.48,95,N,0,IND,,0,c,0.2
STEESE,26_2,2,SALIX,0.15,100,N,0,CLUMP,START,0,d,0.1
STEESE,26_2,2,SALIX,0.08,0,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,90,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,0,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.33,0,N,0,CLUMP,,NA,d,0.3
STEESE,26_2,2,SALIX,0.15,50,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,70,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,END,NA,d,0.1
STEESE,26_2,2,SALIX,0.41,50,N,0,IND,,0,d,0.5
STEESE,26_2,2,PIME,0.33,60,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.33,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.33,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,SALIX,0.15,100,N,0,CLUMP,START,0,d,0.1
STEESE,26_2,2,SALIX,0.15,100,N,0,CLUMP,,NA,d,0.2
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,0,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.15,0,N,0,CLUMP,,NA,d,0.2
STEESE,26_2,2,SALIX,0.15,50,N,0,CLUMP,END,NA,d,0.2
STEESE,26_2,2,SALIX,0.41,50,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.64,60,N,0,IND,,0,d,0.6
STEESE,26_2,2,SALIX,0.08,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,START,0,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,END,NA,d,0.1
STEESE,26_2,2,SALIX,0.64,75,N,0,IND,,0,d,0.5
STEESE,26_2,2,SALIX,0.08,60,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,IND,,0,d,0
STEESE,26_2,2,SALIX,0.23,50,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.33,80,N,0,IND,,0,d,0.5
STEESE,26_2,2,SALIX,0.15,100,N,0,CLUMP,START,0,d,0.1
STEESE,26_2,2,SALIX,0.15,50,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.23,50,N,0,CLUMP,END,NA,d,0.3
STEESE,26_2,2,SALIX,0.23,100,N,0,CLUMP,START,0,d,0.3
STEESE,26_2,2,SALIX,0.33,0,N,0,CLUMP,,NA,d,0.3
STEESE,26_2,2,SALIX,0.15,0,N,0,CLUMP,END,NA,d,0.1
STEESE,26_2,2,SALIX,0.56,0,N,0,CLUMP,START,0,d,0.6
STEESE,26_2,2,SALIX,0.15,0,N,0,CLUMP,,NA,d,0.2
STEESE,26_2,2,SALIX,0.08,0,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,0,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,0,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.15,0,N,0,CLUMP,END,NA,d,0.2
STEESE,26_2,2,SALIX,0.08,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.15,75,N,0,CLUMP,START,0,d,0.3
STEESE,26_2,2,SALIX,0.08,0,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.15,0,N,0,CLUMP,END,NA,d,0.3
STEESE,26_2,2,SALIX,0.33,80,N,0,IND,,0,d,0.5
STEESE,26_2,2,SALIX,0.15,0,N,0,IND,,0,d,0.2
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,START,0,d,0.1
STEESE,26_2,2,SALIX,0.56,0,N,0,CLUMP,END,NA,d,0.6
STEESE,26_2,2,SALIX,0.23,100,N,0,CLUMP,START,0,d,0.3
STEESE,26_2,2,SALIX,0.15,100,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.15,0,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.15,0,N,0,CLUMP,END,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,START,0,d,0
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,END,NA,d,0
STEESE,26_2,2,SALIX,0.15,100,N,0,CLUMP,START,0,d,0.1
STEESE,26_2,2,SALIX,0.48,40,N,0,CLUMP,,NA,d,0.5
STEESE,26_2,2,SALIX,0.23,0,N,0,CLUMP,,NA,d,0.2
STEESE,26_2,2,SALIX,0.23,100,N,0,CLUMP,,NA,d,0.2
STEESE,26_2,2,SALIX,0.56,75,N,0,CLUMP,,NA,d,0.6
STEESE,26_2,2,SALIX,0.15,100,N,0,CLUMP,END,NA,d,0.2
STEESE,26_2,2,SALIX,0.15,100,N,0,CLUMP,START,0,d,0.2
STEESE,26_2,2,SALIX,0.33,0,N,0,CLUMP,END,NA,d,0.3
STEESE,26_2,2,SALIX,0.23,100,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.15,100,N,0,IND,,0,d,0.2
STEESE,26_2,2,SALIX,0.08,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,POTR,0.48,100,N,0,IND,,0,d,0.6
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,START,0,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.33,90,N,0,CLUMP,END,NA,d,0.5
STEESE,26_2,2,SALIX,0.08,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,START,0,d,0
STEESE,26_2,2,SALIX,0.23,50,N,0,CLUMP,END,NA,d,0.2
STEESE,26_2,2,PIME,0.08,100,N,0,IND,,0,c,0
STEESE,26_2,2,PIME,0.48,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.23,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.15,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.48,100,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.48,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.56,100,N,0,CLUMP,START,0,c,0.5
STEESE,26_2,2,PIME,0.79,100,N,0,CLUMP,,NA,c,0.5
STEESE,26_2,2,PIME,0.86,100,N,0,CLUMP,END,NA,c,0.5
STEESE,26_2,2,PIME,0.23,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.56,100,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.15,100,N,0,IND,,0,c,0
STEESE,26_2,2,PIME,0.15,100,N,0,IND,,0,c,0
STEESE,26_2,2,PIME,0.15,100,N,0,IND,,0,c,0
STEESE,26_2,2,PIME,0.41,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.64,100,N,0,IND,,0,c,0.5
STEESE,26_2,2,PIME,0.64,100,N,0,IND,,0,c,0.5
STEESE,26_2,2,PIME,0.33,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.33,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.41,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.08,100,N,0,IND,,0,c,0
STEESE,26_2,2,PIME,0.15,90,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.41,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.64,100,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.64,95,N,0,CLUMP,START,0,c,0.3
STEESE,26_2,2,PIME,0.15,100,N,0,CLUMP,END,NA,c,0.2
STEESE,26_2,2,PIME,0.15,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,1.83,100,N,0,IND,,0,c,0.9
STEESE,26_2,2,PIME,0.23,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.56,100,N,0,IND,,0,c,0.3
STEESE,26_2,2,SALIX,0.56,0,N,0,CLUMP,START,0,d,0.5
STEESE,26_2,2,SALIX,0.15,100,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,END,NA,d,0.1
STEESE,26_2,2,SALIX,0.08,30,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.41,80,N,0,CLUMP,START,0,d,0.5
STEESE,26_2,2,SALIX,0.71,90,N,0,CLUMP,END,NA,d,0.6
STEESE,26_2,2,SALIX,0.48,30,N,0,IND,,0,d,0.5
STEESE,26_2,2,SALIX,0.33,100,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.08,100,N,0,IND,,0,d,0.2
STEESE,26_2,2,SALIX,0.23,100,N,0,CLUMP,START,0,d,0.3
STEESE,26_2,2,SALIX,0.23,0,N,0,CLUMP,END,NA,d,0.3
STEESE,26_2,2,SALIX,0.08,80,N,0,CLUMP,START,0,d,0.1
STEESE,26_2,2,SALIX,0.15,0,N,0,CLUMP,END,NA,d,0.1
STEESE,26_2,2,SALIX,0.71,80,N,0,IND,,0,d,0.6
STEESE,26_2,2,POTR,0.48,100,N,0,IND,,0,d,0.5
STEESE,26_2,2,SALIX,0.79,75,N,0,IND,,0,d,0.5
STEESE,26_2,2,POTR,0.86,75,N,0,IND,,0,d,0.9
STEESE,26_2,2,POTR,0.41,100,N,0,IND,,0,d,0.5
STEESE,26_2,2,SALIX,0.41,75,N,0,IND,,0,d,0.5
STEESE,26_2,2,SALIX,0.08,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.23,95,N,0,IND,,0,d,0.3
STEESE,26_2,2,SALIX,0.08,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,START,0,d,0.1
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,END,NA,d,0.1
STEESE,26_2,2,SALIX,0.33,0,N,0,CLUMP,START,0,d,0.3
STEESE,26_2,2,SALIX,0.08,100,N,0,CLUMP,,NA,d,0.1
STEESE,26_2,2,SALIX,0.15,100,N,0,CLUMP,END,NA,d,0.2
STEESE,26_2,2,PIME,0.41,95,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.56,100,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.48,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,1.04,95,N,0,IND,,0,c,0.6
STEESE,26_2,2,PIME,0.33,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.15,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.33,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.86,100,N,0,IND,,0,c,0.6
STEESE,26_2,2,PIME,0.48,100,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.08,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.56,95,N,0,IND,,0,c,0.5
STEESE,26_2,2,PIME,0.79,95,N,0,IND,,0,c,0.6
STEESE,26_2,2,PIME,0.08,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.33,95,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.41,100,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.08,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.33,95,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.48,100,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.56,100,N,0,IND,,0,c,0.3
STEESE,26_2,2,PIME,0.86,100,N,0,IND,,0,c,0.6
STEESE,26_2,2,PIME,0.15,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.23,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.33,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.08,100,N,0,IND,,0,c,0
STEESE,26_2,2,PIME,0.33,100,N,0,IND,,0,c,0.1
STEESE,26_2,2,PIME,0.41,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.33,100,N,0,IND,,0,c,0.2
STEESE,26_2,2,PIME,0.23,90,N,0,IND,,0,c,0.2
STEESE,26_2,2,ALCR,0.41,100,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.15,50,N,0,IND,,0,d,0.1
STEESE,26_2,2,SALIX,0.41,100,N,0,IND,,0,d,0.5
STEESE,26_2,2,SALIX,0.41,25,N,0,IND,,0,d,0.6
